diggCount,createTimeISO,hashtags_0_name,hashtags_0_title,hashtags_1_name,hashtags_1_title,hashtags_2_name,hashtags_2_title,hashtags_3_name,hashtags_3_title,hashtags_4_name,hashtags_4_title,hashtags_5_name,hashtags_5_title,hashtags_6_name,hashtags_6_title,hashtags_7_name,hashtags_7_title,hashtags_8_name,hashtags_8_title,hashtags_9_name,hashtags_9_title,hashtags_10_name,hashtags_10_title,hashtags_11_name,hashtags_11_title,hashtags_12_name,hashtags_12_title,hashtags_13_name,hashtags_13_title,hashtags_14_name,hashtags_14_title,hashtags_15_name,hashtags_15_title,hashtags_16_name,hashtags_16_title,hashtags_17_name,hashtags_17_title,hashtags_18_name,hashtags_18_title,hashtags_19_name,hashtags_19_title,hashtags_20_name,hashtags_20_title,hashtags_21_name,hashtags_21_title,hashtags_22_name,hashtags_22_title,hashtags_23_name,hashtags_23_title,hashtags_24_name,hashtags_24_title,hashtags_25_name,hashtags_25_title,hashtags_26_name,hashtags_26_title,hashtags_27_name,hashtags_27_title,hashtags_28_name,hashtags_28_title,hashtags_29_name,hashtags_29_title,hashtags_30_name,hashtags_30_title,hashtags_31_name,hashtags_31_title,hashtags_32_name,hashtags_32_title,hashtags_33_name,hashtags_33_title,hashtags_34_name,hashtags_34_title,hashtags_35_name,hashtags_35_title,hashtags_36_name,hashtags_36_title,hashtags_37_name,hashtags_37_title,hashtags_38_name,hashtags_38_title,hashtags_39_name,hashtags_39_title,hashtags_40_name,hashtags_40_title,hashtags_41_name,hashtags_41_title,hashtags_42_name,hashtags_42_title,hashtags_43_name,hashtags_43_title,hashtags_44_name,hashtags_44_title,hashtags_45_name,hashtags_45_title,hashtags_46_name,hashtags_47_name,hashtags_47_title,hashtags_48_name,hashtags_48_title,input,isAd,isMuted,musicMeta_musicName,searchHashtag_name,searchHashtag_views,videoMeta_duration
182,2024-07-11T02:22:15.000Z,miloconh,,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,miloh,,fypシ゚viral,,ecuador,,parati,,guayaquil,,salado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,sonido original,guayaquil,36900000000,13
18100,2024-06-08T17:46:00.000Z,keşfet,https://m.tiktok.com/magic/eco/runtime/release/60c316c395fb69030c86725a?appType=muse?magic_source=CM,kesfetteyiz,,gratis,,beniöneçıkart,"TikTok'ta Feature Kazan😍 Tarih: 15-24 Mart Şartlar: Sevdiğin bir müziği veya diyaloğu TikTok'a yükle, çekeceğin videoya #beniöneçıkart hashtagini ekle! Ödüller: 1. Her gün 5 videoya Feature! 2. Etkinlik sonunda, en iyi 3 video sahibi için 3 günlük Banner imkanı! 3. Etkinlik sonunda, en fazla paylaşılan 50 videonun (En az 1k izlenme) sahibine TikTok özel tişörtü hediye!",capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,suara asli - DENII,gratis,18300000000,15
18100,2023-12-27T18:04:29.000Z,قراطيس_تركيا,,صيدلية_قراطيس,,قراطيس,,gratis,,gratisturkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,original sound,gratis,18300000000,16
18100,2024-02-08T22:59:52.000Z,ecuador,,cayambe,,estoesecuador,,estotambienesecuador,,allyouneedisecuador,,timetoreset,,visitecuador,,ecuadortravel,,ecuadorturismo,,ecuadorturistico,,ecuatoriano,,ecuatorianosporelmundo🇪🇨🌏💫,,ecuatorianos🇪🇨en🔵usa🇺🇲,,guayaquil,,quito,,manabi,,turismo,,world,,natgeo,,paisajes,,adventure,Head outdoors and show us your #Adventure.,travel,"🌟The world is a book and those who don't travel read only one page 🏄🌴Now recollect your best travel memories from your camera roll, 📷and share the stories behind!",southamerica,,america,,europe,🇪🇺⭐🇪🇺⭐🇪🇺⭐🇪🇺⭐🇪🇺,asia,,africa,,viajero,,mochileros,,latinoamerica,,tourism,,tourist,,visit,,destination,,fyp,,foryou,,parati,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,tiktok,,fypシ,,,,,,,,,,,,,,,,,,,,false,false,sonido original,,,10
181,2023-12-18T23:41:59.000Z,doritos,,comercial,,videoproduction,,perfumevideography,,videography,,videopromocional,,videocomercial,,videography,,comercialdoritos,,doritos,,doritosvzla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,false,false,sonido original,anuncio,1900000000,22
180200,2024-05-26T17:40:43.000Z,glowmodeleggings,,glowmode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,false,false,i like the way you kiss me,publi,33700000000,33
180100,2024-04-18T05:39:35.000Z,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",thisislocalhero,,kabirfaisal443,,ajairapublic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,false,false,original sound,local,6900000000,37
1800000,2023-11-07T22:48:43.000Z,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,foryoupage,,fyy,,publicidade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,false,false,original sound,publicidad,59000000000,22
180,2024-07-11T01:29:59.000Z,manabi_ecuador🇪🇨,,ecuador🇪🇨,,guamote_ecuador🇪🇨,,palmira_guamote_ecuador🇪🇨,,cebadas_chimborzo_ecuador🇪🇨,,santodomingoecuador🇪🇨,,espoch_riobamba❤⚪💚,,ambato_ecuador🇪🇨🇪🇨,,machachi_ecuador🇪🇨,,quito_ecuador🇪🇨,,ganaderia,,veterinarian,,alausi_ecuador🇪🇨,,alausi_ecuador🇪🇨,,cañarecuador🇪🇨🌹🥰❤,,bolivarecuador🇪🇨,,zootecnia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,Piratas do Caribe - Cover,santodomingoecuador,1700000000,10
18,2024-07-09T20:23:54.000Z,quito_ecuador🇪🇨,,surdequito,,villafloraquito,,magicfairyspa,,cuidadodelapiel,,limpiezafacial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,false,false,оригинальный звук,promoecuador,748100,51
18,2024-07-11T01:33:17.000Z,fyp,,parati,,perfume,,fragancias,,puebla,,mexico,México lindo y querido! 🇲🇽🇲🇽 No olvides utilizar el tag #mexico en tu video!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,sonido original,comercial,3100000000,14
179700,2024-02-04T17:32:43.000Z,boyaah,,2024,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,juegos,,fyp,,parati,,tiktok,,garenafreefire,,garena,,freefire,,edit,Llevando tu contenido al siguiente nivel 🔥 todos los trucos y tips para aprender a editar tus videos en TikTok.,nuevo,,colombia,,actualizacionfreefire,,caos,,pasebooyah,,emotesnuevos,,emotes,,nuevos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,false,false,sonido original,free,68200000000,105
179600,2023-12-27T21:04:10.000Z,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,cr7,,cocacola,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,false,false,sonido original,comerciales,789600000,11
1795,2023-11-28T00:23:06.000Z,maizina,,venevision,,rctv,,noventeroydosmilero,,venezueladeayer,,venezuela,,parati,,comercialvintage,,venezuela,,comercialvintage,,vtv,,maizinaamericana,,maizinavenezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,false,false,sonido original,comerciales,789600000,28
179200,2024-02-02T18:39:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,original sound,machala,3600000000,14
179000,2024-05-28T12:18:05.000Z,fyp,,iphone,,apple,,iphone7plus,,iphone7,,comercial,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,false,false,som original,comerciales,789600000,39
179000,2024-05-28T12:18:05.000Z,fyp,,iphone,,apple,,iphone7plus,,iphone7,,comercial,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,som original,comercial,3100000000,39
17900,2024-07-10T16:31:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,"Djent, Metalcore, Intense, Guitar riffs, Brutal, Metal, Dark, Doom, Battle, Energetic, Exciting,(1482006)",gratis,18300000000,49
17900,2024-03-30T15:44:04.000Z,emprendimiento,"Aprende más acerca de lo bueno, lo ,malo, lo divertido del #Emprendimiento",emprendedor,,tiendaonline,,honduras,,fyp,,china,🇨🇳🇨🇳🇨🇳中国的童鞋们，记得在视频下标注#China 或者#中国，让全球的小伙伴都能发现你们哦🤗,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,fypシ,,tendencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,false,false,Musik Elektronik,ofertas,14200000000,21
178700,2024-06-17T01:03:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,sonido original,ecuador,195300000000,76
178300,2024-01-20T01:20:58.000Z,fyp,,parati,,locutora,,vozdedoblaje,,anunciospublicitarios,,vozdelocutor,,locutoraentiktok,,danone,,presentadoradetv,,anunciospublicitarios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,false,false,sonido original,anuncio,1900000000,19
1782,2024-07-10T19:16:45.000Z,,,bamakomali🇲🇱,,senegalaise_tik_tok,,tiktokfrance,,pourtoi,,islam,,mulanoir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,false,false,son original,promo,32100000000,50
178000,2024-02-26T21:58:09.000Z,,,parqueaquatico,,parque,,ecuador,,quito,,bosque,,dinosaurios,,parquetematico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,Una Foto Remix - Nicki Nicole,quito,36100000000,26
178000,2024-02-26T21:58:09.000Z,,,parqueaquatico,,parque,,ecuador,,quito,,bosque,,dinosaurios,,parquetematico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,Una Foto Remix - Nicki Nicole,,,26
17800,2022-06-21T17:11:19.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,WeWe,machala,3600000000,22
17800,2024-06-14T02:19:35.000Z,machala,,ecuador,,christiannodal,,angelaaguilar,,christianyangelaenmachala,,chistianyangela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,original sound,machala,3600000000,34
177900,2024-02-19T06:02:33.000Z,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,aguacero,,lluvia,,ecuador,,guayaquil,,gye,,tiktokecuador,,tendencia,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,sonido original,guayaquil,36900000000,12
1775,2024-07-10T19:00:15.000Z,barquisimeto,,tienda,,venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,Noche de Entierro - Nuestro Amor,tienda,9700000000,19
177400,2024-06-29T13:44:28.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,false,false,Dc SGC VON,local,6900000000,13
177200,2024-03-30T00:46:59.000Z,erikavelez,,lucianaguschmer,,🇪🇨,,ecuador,,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,sonido original,ecuador,195300000000,7
177000,2024-02-03T13:33:10.000Z,amor,,quito,,ambato_ecuador🇪🇨🇪🇨,,sanvalentin,¡El amor se vive de mil formas! Muestra la tuya en TikTok durante este mes en #SanValentin 💞🌈,floresadomicilio,,regalospara14defebrero,,sorpresaparaminovia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,sonido original,ambato,4600000000,17
17700,2023-10-06T20:02:26.000Z,promoollasmaggi,,maggielsabordelecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,true,false,sonido original,promoecuador,748100,15
176400,2024-06-27T01:35:52.000Z,,,parati,,ecuador,,musica,¿Qué estás escuchando?,latri,,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,sonido original,ecuador,195300000000,33
1764,2024-07-11T02:02:32.000Z,honor200pro,,honor200,,thebestaiportraitphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,false,false,original sound,promo,32100000000,75
176300,2024-06-22T06:40:52.000Z,anuncio,,tiktok,,pelidemiedo,,mercadotecnica,,vasperdiendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,false,false,sonido original,anuncio,1900000000,59
176300,2024-05-31T01:57:48.000Z,,,ecuador🇪🇨,,guayaquil,,apoyancontucorazon❤,,pppppppppppppppp,,todoelmundo,,foryou,,fypシ゚,,greenscreen,"Try out the #GreenScreen Creative Effect! Check out the latest trends using #greenscreen for some inspiration. Just pick an image from your camera roll, stand in front of a plain background, and make the next TikTok masterpiece.",kimberlycontreraxx,,tiktoknolosilencies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,sonido original,guayaquil,36900000000,57
176,2024-07-10T22:16:34.000Z,emprendedor,,adidas,,nike,Find your favourite feel with Nike bras and leggings.,zapatillas,,ofertas,,descuentos,,futbol,Rueda el balón por las canchas del mundo y los amantes del #futbol somos felices. ⚽ ❤️🤩 Celebremos este momento y llenemos TikTok con los mejores videos 😏,parati,,original,,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,false,false,REAL GANGSTA LOVE,ofertas,14200000000,89
1756,2024-07-10T18:32:12.000Z,parati,,amor,,novios,"¡romance, disgustos, bromas y la mejor compañía! 💓 muestren sus mejores momentos como #novios",parejas,,dedicaselo,,👫♥️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,sonido original,comercial,3100000000,86
175500,2021-06-08T08:20:50.000Z,foryou,,weirdcommercials,,tv,,trend,,ntr,,heartbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,false,false,original sound - karmadesux,anuncio,1900000000,28
1751,2024-06-11T03:56:13.000Z,,,publicidadeepropaganda,,comercialpublicitario,,videomaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,false,false,thats what i like sped up,publi,33700000000,26
174300,2024-05-28T18:10:47.000Z,ofertas,,walmart,,maquillaje,Show us your #Maquilaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,false,false,Just A Girl,ofertas,14200000000,10
1743,2023-08-13T17:19:47.000Z,ambato,,tungurahua,,turismoambato,,naturaleza,,foryou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,Su Cintura,ambato,4600000000,60
17400,2024-06-25T01:17:51.000Z,anuncio,,antena3,,telecinco,,españa,,españatiktok,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,false,false,"10 minutes, meditation, sleep, mindfulness, night(951759)",anuncio,1900000000,10
174,2023-11-23T01:37:56.000Z,ecuador🇪🇨,,ambato,,noticias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,sonido original,ambato,4600000000,102
1739,2024-06-18T21:50:33.000Z,lasfresitas,,fresasconcrema🍓,,paratii,,emprendimiento,"Aprende más acerca de lo bueno, lo ,malo, lo divertido del #Emprendimiento",fypシ゚,,machala_ecuador,,virall,,fresasconchocolate,,fresas,,machala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,sonido original,machala,3600000000,13
173700,2024-06-15T01:31:45.000Z,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",quito,,quitoecuador,,chismesquito,,rosadeguadalupe,,kerlymoran,,dayanamoran,,gerardomoran,,elysegovia,,kikejav,,elmasquerido,,jennyromero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,sonido original,quito,36100000000,23
1736,2024-06-03T20:00:38.000Z,parati,,promo,,colegio,,ecuador🇪🇨,,fypシ゚,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,false,false,Por Ti,promoecuador,748100,8
172900,2024-02-28T02:18:29.000Z,,,longervideos,Try longer videos (videos longer than 1 minute)! Create longer videos to express yourself and share more of your story on TikTok,fypシ,,lizethvlogs,,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,false,false,"Cooking, bossa nova, adults, light(950693)",publicidad,59000000000,54
17200,2024-06-22T23:26:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,sonido original,guayaquil,36900000000,6
172,2024-07-10T22:48:03.000Z,,,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,false,false,sonido original,publicidad,59000000000,46
171900,2024-06-26T22:00:11.000Z,tienda,,abarrotes,,fypp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,sonido original - Mijail_QT,tienda,9700000000,8
171800,2024-03-20T22:39:43.000Z,aascensãodoronin,,ps5,,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,true,false,original sound - haruyuki,publi,33700000000,74
171700,2024-05-26T22:49:30.000Z,cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuenca,false,false,Que te Espere por Laura Mb,cuenca,11700000000,7
171600,2024-03-21T18:17:32.000Z,trending,"Discover the top viral trends, sounds and effects of the week! 🔥",trend,,pikicomercialpy,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,fyppppppppppppppppppppppp,,paraguay,,ayolas,,electricistas,,foryou,,parati,,fypシ,,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,false,false,sonido original,comerciales,789600000,8
171400,2024-01-15T16:09:13.000Z,sinus,,sinusitis,,lymphaticmassage,,painfree,,selfhelp,,diy,What are you working on? Show us your latest #DIY project.,lymph,,lymphnodes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,false,true,original sound,free,68200000000,114
171100,2024-07-07T16:00:56.000Z,liberdade,,liberdadesp⛩️🎎,,bairrodaliberdade,,doces,,experimentandodoces,,docesjaponeses,,ondecomeremsp,,nickindicasp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,som original,loja,8300000000,130
17100,2024-04-14T15:41:24.000Z,tiktok,,chile,,comercial,,publicidad,,cdf,,2016,,like,,comentan,,duo,Use our Duet feature because two is always better than one,pegar,"Muéstranos las mejores entrevistas, usando la función #pegar Para utilizar pegar tienes que ir a Compartir &gt; Pegar &gt; Seleccionar (Máx. 5 seg) y comienza a grabar tu video.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,sonido original,comercial,3100000000,40
171,2024-06-28T13:07:26.000Z,gratis,,gratisongkir,,gratisindirimi,,keşfet,https://m.tiktok.com/magic/eco/runtime/release/60c316c395fb69030c86725a?appType=muse?magic_source=CM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,SubmarinaXŞeytan,gratis,18300000000,7
1708,2024-07-11T01:15:18.000Z,venezuela,,suiza,,switzerland,,zurich,,caracas,,vlog,share with us your daily life and your most special moments! We wanna see your best original vlogs !!!,viajes,,viajando,,venezolana,,rheinfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,original sound,quito,36100000000,140
1707,2024-01-13T19:41:58.000Z,ecuador,,estoesecuador,,estotambienesecuador,,allyouneedisecuador,,timetoreset,,visitecuador,,ecuadortravel,,ecuadorturismo,,ecuadorturistico,,ecuatoriano,,ecuatorianosporelmundo🇪🇨🌏💫,,guayaquil,,quito,,turismo,,world,,natgeo,,paisajes,,adventure,Head outdoors and show us your #Adventure.,travel,"🌟The world is a book and those who don't travel read only one page 🏄🌴Now recollect your best travel memories from your camera roll, 📷and share the stories behind!",southamerica,,viajero,,mochileros,,latinoamerica,,tourism,,tourist,,visit,,destination,,fyp,,foryou,,parati,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,tiktok,,fypシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,sonido original,ecuador,195300000000,14
